RSI;RSI_60;call_buy_count:1_mln;call_buy_count:300_k;call_buy_count:500_k;call_sell_count:1_mln;call_sell_count:300_k;call_sell_count:500_k;candle_pattern:15_min;candle_pattern:1_day;candle_pattern:60_min;change;close;elem_id;ma_rating;ma_rating:15_min;ma_rating:1_day;ma_rating:60_min;mom;mom:1_day;order_call_buy_otm_count_pct;order_call_sell_otm_count_pct;order_put_buy_otm_count_pct;order_put_sell_otm_count_pct;order_sweep_count_pct:long;order_sweep_count_pct:short;os_rating;os_rating:15_min;os_rating:1_day;os_rating:60_min;premium;premium_bs_diff;premium_bs_diff_percentage;premium_bs_diff_sentiment;price_earnings_ttm_1d;price_target:1_year;put_buy_count:1_mln;put_buy_count:300_k;put_buy_count:500_k;put_sell_count:1_mln;put_sell_count:300_k;put_sell_count:500_k;recommendation_mark;rsi:15_min;rsi:1_day;rsi:60_min;sector;symbol;tech_rating;tech_rating:15_min;tech_rating:1_day;tech_rating:60_min;volume_change:15_min;volume_change:1_day;volume_change:60_min
69.85;57.959999084472656;0;0;0;0;0;0;[];[];[];-1.9900000095367432;32.02000045776367;pscrt1;0.800000011920929;-0.27000001072883606;0.800000011920929;0.4000000059604645;4.05;4.050000190734863;28.0;100.0;0.0;0.0;36.0;9.0;-0.36000001430511475;-0.18000000715255737;-0.36000001430511475;-0.09000000357627869;1552600;1275400;82.15;192600;38.47632598876953;30.950000762939453;0;0;0;0;0;0;1.6200000047683716;43.790000915527344;69.8499984741211;57.959999084472656;Retail Trade;CHWY;0.2199999988079071;-0.2199999988079071;0.2199999988079071;0.15000000596046448;-3.4800000190734863;-30.729999542236328;-17.3799991607666
69.21;64.56999969482422;0;0;0;0;0;0;"[""SpinningTop.Black""]";"[""SpinningTop.Black""]";[];1.059999942779541;75.16000366210938;pscrt1;0.800000011920929;0.6700000166893005;0.800000011920929;0.800000011920929;9.94;9.9399995803833;79.0;100.0;0.0;0.0;57.0;14.0;0.0;0.09000000357627869;0.0;-0.18000000715255737;1474800;1017200;68.97;1017200;0.0;71.4800033569336;0;0;0;0;0;0;1.6699999570846558;52.709999084472656;69.20999908447266;64.56999969482422;Consumer Durables;ROKU;0.4000000059604645;0.3799999952316284;0.4000000059604645;0.3100000023841858;56.970001220703125;-24.239999771118164;-27.09000015258789
48.47;60.7599983215332;1;1;1;0;0;0;[];[];[];1.2899999618530273;485.1600036621094;pscrt1;0.12999999523162842;0.800000011920929;0.12999999523162842;0.4000000059604645;-25.09;-25.09000015258789;9.0;0.0;0.0;100.0;25.0;0.0;0.09000000357627869;-0.09000000357627869;0.09000000357627869;-0.09000000357627869;1422900;1206900;84.82;1422900;15.577460289001465;525.9500122070312;0;0;0;0;0;0;1.350000023841858;56.97999954223633;48.470001220703125;60.7599983215332;Finance;GS;0.10999999940395355;0.3499999940395355;0.10999999940395355;0.15000000596046448;452.8999938964844;-17.799999237060547;4.849999904632568
50.36;52.869998931884766;0;0;0;0;0;0;[];[];"[""Marubozu.White""]";-0.8100000023841858;57.900001525878906;pscrt1;0.0;0.0;0.0;0.4000000059604645;0.52;0.5199999809265137;47.0;100.0;0.0;100.0;20.0;20.0;0.0;0.0;0.0;0.18000000715255737;1390798;-968798;69.66;1102398;10.302700996398926;65.08999633789062;0;0;0;0;2;2;1.5499999523162842;47.459999084472656;50.36000061035156;52.869998931884766;Retail Trade;CVS;0.0;0.0;0.0;0.28999999165534973;22.360000610351562;-30.200000762939453;-46.810001373291016
50.42;58.02000045776367;0;0;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";"[""SpinningTop.Black""]";0.7900000214576721;10.880000114440918;pscrt1;0.0;0.0;0.0;0.6700000166893005;-0.1;-0.10000000149011612;100.0;100.0;100.0;81.0;29.0;43.0;0.27000001072883606;0.0;0.27000001072883606;0.0;1345600;-354600;26.35;299600;11.448253631591797;13.25;0;0;0;0;1;0;1.7899999618530273;48.47999954223633;50.41999816894531;58.02000045776367;Consumer Durables;F;0.14000000059604645;0.0;0.14000000059604645;0.33000001311302185;28.739999771118164;15.75;-42.95000076293945
46.57;28.959999084472656;0;0;0;0;0;0;[];[];[];-3.259999990463257;132.42999267578125;pscrt1;-0.6700000166893005;-0.9300000071525574;-0.6700000166893005;-0.800000011920929;-3.83;-3.8299999237060547;0.0;100.0;0.0;0.0;0.0;33.0;-0.09000000357627869;-0.18000000715255737;-0.09000000357627869;-0.09000000357627869;1315000;-1315000;100.0;1008200;45.45457458496094;148.1300048828125;0;0;0;0;2;2;1.4500000476837158;27.639999389648438;46.56999969482422;28.959999084472656;Health Technology;NVO;-0.3799999952316284;-0.5600000023841858;-0.3799999952316284;-0.44999998807907104;94.0999984741211;42.7599983215332;-54.130001068115234
56.67;53.38999938964844;1;1;1;0;0;0;[];[];[];0.44999998807907104;49.310001373291016;pscrt1;0.800000011920929;0.9300000071525574;0.800000011920929;0.6700000166893005;1.88;1.8799999952316284;100.0;0.0;0.0;0.0;0.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;-0.09000000357627869;1300000;1300000;100.0;1300000;0.0;58.119998931884766;0;0;0;0;0;0;1.1200000047683716;55.54999923706055;56.66999816894531;53.38999938964844;Health Technology;RYTM;0.49000000953674316;0.5600000023841858;0.49000000953674316;0.28999999165534973;201.75;-4.059999942779541;255.19000244140625
48.78;53.95000076293945;0;1;1;0;0;0;"[""LongShadow.Lower""]";"[""LongShadow.Lower""]";[];-0.4699999988079071;14.710000038146973;pscrt1;-0.800000011920929;0.6700000166893005;-0.800000011920929;0.27000001072883606;-0.19;-0.1899999976158142;0.0;100.0;0.0;0.0;33.0;33.0;0.0;-0.18000000715255737;0.0;0.0;1251600;703400;56.2;995400;5.964400291442871;16.639999389648438;0;0;0;0;0;0;1.4700000286102295;54.81999969482422;48.779998779296875;53.95000076293945;Energy Minerals;PBR;-0.4000000059604645;0.23999999463558197;-0.4000000059604645;0.12999999523162842;-16.809999465942383;-41.599998474121094;-47.90999984741211
42.79;37.40999984741211;0;1;0;0;0;0;[];[];[];-2.119999885559082;28.799999237060547;pscrt1;-0.800000011920929;-0.9300000071525574;-0.800000011920929;-0.9300000071525574;-1.66;-1.659999966621399;100.0;100.0;0.0;0.0;50.0;0.0;-0.27000001072883606;-0.09000000357627869;-0.27000001072883606;-0.27000001072883606;1217400;-128200;10.53;74400;0.0;49.06999969482422;0;0;0;0;0;0;1.0;36.119998931884766;42.790000915527344;37.40999984741211;Health Technology;IMVT;-0.5400000214576721;-0.5099999904632568;-0.5400000214576721;-0.6000000238418579;-16.329999923706055;-49.119998931884766;54.099998474121094
55.18;68.30999755859375;0;0;0;0;0;0;[];[];[];5.130000114440918;117.20999908447266;pscrt1;0.800000011920929;0.9300000071525574;0.800000011920929;0.800000011920929;4.3;4.300000190734863;0.0;0.0;100.0;100.0;33.0;67.0;0.09000000357627869;0.0;0.09000000357627869;-0.09000000357627869;1213800;-480200;39.56;480200;128.09835815429688;128.44000244140625;0;0;0;0;1;1;1.559999942779541;62.040000915527344;55.18000030517578;68.30999755859375;Electronic Technology;ENPH;0.44999998807907104;0.4699999988079071;0.44999998807907104;0.3499999940395355;21.479999542236328;41.9900016784668;-70.01000213623047
69.3;65.41000366210938;0;1;0;0;1;0;[];[];[];1.7400000095367432;23.989999771118164;pscrt1;0.9300000071525574;0.800000011920929;0.9300000071525574;0.800000011920929;1.98;1.9800000190734863;0.0;0.0;0.0;0.0;0.0;25.0;0.27000001072883606;-0.09000000357627869;0.27000001072883606;-0.27000001072883606;1128600;167600;14.85;167600;45.764610290527344;29.270000457763672;0;0;0;0;0;0;1.3300000429153442;60.380001068115234;69.30000305175781;65.41000366210938;Consumer Non-Durables;PRMW;0.6000000238418579;0.3499999940395355;0.6000000238418579;0.25999999046325684;1.6200000047683716;44.72999954223633;314.1499938964844
69.67;71.12999725341797;0;0;0;0;0;0;[];[];[];6.010000228881836;69.4800033569336;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.9300000071525574;7.79;7.789999961853027;61.0;0.0;0.0;0.0;14.0;14.0;0.18000000715255737;0.0;0.18000000715255737;0.18000000715255737;1113000;754800;67.82;754800;0.0;77.33000183105469;0;0;0;0;0;0;1.149999976158142;65.83000183105469;69.66999816894531;71.12999725341797;Health Technology;EXAS;0.5600000023841858;0.4699999988079071;0.5600000023841858;0.5600000023841858;352.57000732421875;10.8100004196167;25.360000610351562
53.48;45.689998626708984;0;0;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";[];0.4000000059604645;3.7799999713897705;pscrt1;0.4000000059604645;-0.5299999713897705;0.4000000059604645;-0.4000000059604645;-0.04;-0.03999999910593033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;0.0;0.09000000357627869;1000000;-1000000;100.0;1000000;0.0;3.140000104904175;0;0;0;1;1;1;2.119999885559082;40.79999923706055;53.47999954223633;45.689998626708984;Consumer Durables;LCID;0.20000000298023224;-0.2199999988079071;0.20000000298023224;-0.15000000596046448;114.63999938964844;1.5299999713897705;-39.40999984741211
60.46;75.0199966430664;0;0;0;0;0;0;[];[];[];1.6699999570846558;199.25;pscrt1;0.800000011920929;0.9300000071525574;0.800000011920929;0.9300000071525574;2.55;2.549999952316284;100.0;0.0;0.0;100.0;80.0;0.0;0.27000001072883606;0.18000000715255737;0.27000001072883606;0.09000000357627869;972700;-499500;51.35;972700;26.554983139038086;221.85000610351562;0;0;0;0;1;0;1.4199999570846558;66.81999969482422;60.459999084472656;75.0199966430664;Utilities;CEG;0.5400000214576721;0.5600000023841858;0.5400000214576721;0.5099999904632568;141.6300048828125;-14.119999885559082;233.7100067138672
61.87;60.4900016784668;0;1;1;0;0;0;[];[];[];-0.6499999761581421;50.70000076293945;pscrt1;0.800000011920929;-0.4000000059604645;0.800000011920929;0.5299999713897705;0.64;0.6399999856948853;100.0;100.0;0.0;0.0;75.0;25.0;0.18000000715255737;0.0;0.18000000715255737;-0.18000000715255737;972000;731200;75.23;731200;19.98265838623047;54.66999816894531;0;0;0;0;0;0;1.7000000476837158;39.849998474121094;61.869998931884766;60.4900016784668;Electronic Technology;CSCO;0.49000000953674316;-0.20000000298023224;0.49000000953674316;0.18000000715255737;-16.290000915527344;-55.060001373291016;-73.16999816894531
64.95;62.09000015258789;0;2;0;0;0;0;[];[];[];2.309999942779541;37.63999938964844;pscrt1;0.800000011920929;0.800000011920929;0.800000011920929;0.800000011920929;4.4;4.400000095367432;100.0;0.0;0.0;0.0;75.0;25.0;0.18000000715255737;-0.18000000715255737;0.18000000715255737;0.09000000357627869;952700;724500;76.05;724500;0.0;42.689998626708984;0;0;0;0;0;0;1.1200000047683716;58.380001068115234;64.94999694824219;62.09000015258789;Retail Trade;GLBE;0.49000000953674316;0.3100000023841858;0.49000000953674316;0.44999998807907104;-7.860000133514404;-2.9700000286102295;-57.18000030517578
47.77;51.22999954223633;0;1;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";[];-0.10000000149011612;40.560001373291016;pscrt1;-0.12999999523162842;-0.5299999713897705;-0.12999999523162842;-0.12999999523162842;-2.11;-2.109999895095825;82.0;0.0;0.0;100.0;75.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.0;949800;336800;35.46;949800;15.445544242858887;44.83000183105469;0;0;0;0;1;0;1.5399999618530273;39.09000015258789;47.77000045776367;51.22999954223633;Finance;CFG;-0.019999999552965164;-0.27000001072883606;-0.019999999552965164;-0.07000000029802322;11.649999618530273;-58.0;-47.720001220703125
28.64;43.849998474121094;0;0;0;0;0;0;"[""Doji""]";"[""Doji""]";"[""Engulfing.Bullish""]";0.23999999463558197;113.45999908447266;pscrt1;-0.800000011920929;-0.12999999523162842;-0.800000011920929;-0.6700000166893005;-26.77;-26.770000457763672;100.0;100.0;0.0;100.0;25.0;50.0;0.18000000715255737;0.09000000357627869;0.18000000715255737;0.18000000715255737;933000;-387000;41.48;114600;53.94522476196289;202.63999938964844;0;0;0;0;0;0;1.2599999904632568;50.58000183105469;28.639999389648438;43.849998474121094;Consumer Non-Durables;ELF;-0.3100000023841858;-0.019999999552965164;-0.3100000023841858;-0.23999999463558197;-69.3499984741211;-53.880001068115234;-58.7400016784668
50.01;53.0;0;0;0;0;0;0;[];[];[];-0.8799999952316284;79.2300033569336;pscrt1;-0.27000001072883606;0.5299999713897705;-0.27000001072883606;0.6700000166893005;1.12;1.1200000047683716;60.0;100.0;0.0;100.0;43.0;14.0;0.0;0.09000000357627869;0.0;0.09000000357627869;929600;-259400;27.9;728800;0.0;91.36000061035156;0;0;0;0;0;0;1.7100000381469727;52.849998474121094;50.0099983215332;53.0;Technology Services;NET;-0.12999999523162842;0.3100000023841858;-0.12999999523162842;0.3799999952316284;-83.83000183105469;-18.420000076293945;-49.2400016784668
45.16;71.6500015258789;0;0;0;0;0;0;[];[];[];0.800000011920929;32.560001373291016;pscrt1;-0.5299999713897705;0.9300000071525574;-0.5299999713897705;0.6700000166893005;-0.31;-0.3100000023841858;100.0;0.0;0.0;0.0;33.0;17.0;0.0;-0.18000000715255737;0.0;0.18000000715255737;904300;266500;29.47;21700;12.874653816223145;42.459999084472656;0;0;0;0;0;0;1.5199999809265137;72.06999969482422;45.15999984741211;71.6500015258789;Energy Minerals;BP;-0.27000001072883606;0.3799999952316284;-0.27000001072883606;0.41999998688697815;-16.459999084472656;-47.59000015258789;-17.719999313354492
47.7;53.77000045776367;0;0;0;0;0;0;[];[];[];-1.0399999618530273;9.539999961853027;pscrt1;-0.12999999523162842;-0.27000001072883606;-0.12999999523162842;0.12999999523162842;0.68;0.6800000071525574;79.0;0.0;0.0;0.0;29.0;14.0;0.09000000357627869;0.09000000357627869;0.09000000357627869;-0.18000000715255737;903800;154600;17.11;685000;0.0;12.65999984741211;0;0;0;0;0;0;1.8300000429153442;41.45000076293945;47.70000076293945;53.77000045776367;Technology Services;SNAP;-0.019999999552965164;-0.09000000357627869;-0.019999999552965164;-0.019999999552965164;64.5199966430664;-54.02000045776367;-48.68000030517578
28.15;52.209999084472656;0;0;0;0;0;0;[];[];[];2.569999933242798;33.880001068115234;pscrt1;-0.800000011920929;0.27000001072883606;-0.800000011920929;0.0;-8.03;-8.029999732971191;0.0;0.0;0.0;100.0;80.0;20.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;-0.09000000357627869;892100;-668100;74.89;551500;14.624881744384766;42.0;0;0;0;0;0;0;1.6200000047683716;53.15999984741211;28.149999618530273;52.209999084472656;Finance;ALLY;-0.3100000023841858;0.2199999988079071;-0.3100000023841858;-0.05000000074505806;-21.459999084472656;-45.15999984741211;-28.459999084472656
56.62;70.79000091552734;0;1;1;0;0;0;[];[];[];5.610000133514404;46.31999969482422;pscrt1;0.6200000047683716;0.9300000071525574;0.6200000047683716;0.9300000071525574;7.21;7.210000038146973;0.0;0.0;0.0;0.0;50.0;0.0;0.27000001072883606;0.0;0.27000001072883606;0.18000000715255737;877800;877800;100.0;877800;0.0;67.66999816894531;0;0;0;0;0;0;1.0800000429153442;62.54999923706055;56.619998931884766;70.79000091552734;Electronic Technology;ALAB;0.4399999976158142;0.4699999988079071;0.4399999976158142;0.5600000023841858;103.06999969482422;-11.390000343322754;-30.979999542236328
50.18;46.2599983215332;0;0;0;0;0;0;[];[];[];-1.0800000429153442;16.0;pscrt1;0.5299999713897705;-0.12999999523162842;0.5299999713897705;-0.12999999523162842;-0.02;-0.019999999552965164;0.0;0.0;0.0;0.0;60.0;40.0;0.09000000357627869;0.0;0.09000000357627869;-0.09000000357627869;855800;-168200;19.65;59800;13.541754722595215;19.190000534057617;0;0;0;0;0;0;1.2200000286102295;44.380001068115234;50.18000030517578;46.2599983215332;Industrial Services;ET;0.3100000023841858;-0.07000000029802322;0.3100000023841858;-0.10999999940395355;-0.5299999713897705;12.899999618530273;-50.790000915527344
62.07;61.63999938964844;0;1;1;0;0;0;[];[];[];1.6699999570846558;65.83999633789062;pscrt1;0.27000001072883606;0.27000001072883606;0.27000001072883606;0.800000011920929;4.12;4.119999885559082;100.0;0.0;0.0;0.0;33.0;0.0;0.09000000357627869;0.36000001430511475;0.09000000357627869;0.0;855600;255600;29.87;855600;13.224601745605469;68.91000366210938;0;0;0;0;0;0;1.4299999475479126;50.68000030517578;62.06999969482422;61.63999938964844;Consumer Non-Durables;LW;0.18000000715255737;0.3199999928474426;0.18000000715255737;0.4000000059604645;87.68000030517578;-20.8700008392334;-49.060001373291016
57.32;58.869998931884766;0;1;0;0;1;0;[];[];[];4.639999866485596;19.6200008392334;pscrt1;0.800000011920929;0.5299999713897705;0.800000011920929;0.9300000071525574;0.3;0.30000001192092896;100.0;0.0;0.0;0.0;67.0;33.0;0.09000000357627869;0.09000000357627869;0.09000000357627869;0.18000000715255737;839200;111000;13.23;111000;252.18508911132812;15.079999923706055;0;0;0;0;0;0;2.2699999809265137;53.060001373291016;57.31999969482422;58.869998931884766;Finance;RKT;0.44999998807907104;0.3100000023841858;0.44999998807907104;0.5600000023841858;397.1000061035156;138.25999450683594;182.5399932861328
45.91;56.4900016784668;0;0;0;0;0;0;"[""SpinningTop.White""]";"[""SpinningTop.White""]";[];0.3499999940395355;103.80000305175781;pscrt1;-0.800000011920929;0.12999999523162842;-0.800000011920929;0.27000001072883606;-3.54;-3.5399999618530273;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.09000000357627869;0.0;0.0;818000;-818000;100.0;818000;9.445466041564941;135.6199951171875;0;0;0;0;2;0;1.3799999952316284;51.63999938964844;45.90999984741211;56.4900016784668;Producer Manufacturing;JBL;-0.4000000059604645;0.10999999940395355;-0.4000000059604645;0.12999999523162842;306.2099914550781;-25.09000015258789;204.22000122070312
30.03;65.93000030517578;0;1;0;0;0;0;[];[];[];1.1799999475479126;85.75;pscrt1;-0.6700000166893005;0.800000011920929;-0.6700000166893005;0.27000001072883606;2.78;2.7799999713897705;100.0;0.0;100.0;0.0;0.0;33.0;0.09000000357627869;0.27000001072883606;0.09000000357627869;0.0;813600;813600;100.0;113600;13.324527740478516;99.25;0;1;0;0;0;0;1.7300000190734863;58.25;30.030000686645508;65.93000030517578;Retail Trade;DG;-0.28999999165534973;0.5400000214576721;-0.28999999165534973;0.12999999523162842;249.80999755859375;-13.59000015258789;33.5099983215332
48.94;52.84000015258789;0;0;0;0;0;0;[];[];"[""Engulfing.Bearish""]";0.5199999809265137;7.769999980926514;pscrt1;0.12999999523162842;-0.4000000059604645;0.12999999523162842;0.12999999523162842;0.87;0.8700000047683716;100.0;0.0;0.0;0.0;40.0;0.0;0.18000000715255737;0.09000000357627869;0.18000000715255737;-0.18000000715255737;804700;359100;44.63;359100;0.0;16.25;0;0;0;0;0;0;1.1699999570846558;40.77000045776367;48.939998626708984;52.84000015258789;Technology Services;IREN;0.1599999964237213;-0.15000000596046448;0.1599999964237213;-0.019999999552965164;-30.1200008392334;-14.9399995803833;4.989999771118164
57.66;64.81999969482422;0;0;0;0;0;0;[];[];[];0.800000011920929;305.79998779296875;pscrt1;0.800000011920929;-0.12999999523162842;0.800000011920929;0.6700000166893005;4.71;4.710000038146973;100.0;100.0;100.0;100.0;60.0;20.0;0.09000000357627869;-0.18000000715255737;0.09000000357627869;0.0;795900;337300;42.38;137500;33.63322448730469;350.19000244140625;0;0;0;0;0;0;1.2999999523162842;43.72999954223633;57.65999984741211;64.81999969482422;Producer Manufacturing;ETN;0.44999998807907104;-0.1599999964237213;0.44999998807907104;0.33000001311302185;198.49000549316406;-28.049999237060547;63.95000076293945
52.13;40.4900016784668;0;0;0;0;0;0;[];[];[];-5.059999942779541;1.690000057220459;pscrt1;0.0;-0.9300000071525574;0.0;-0.6700000166893005;0.01;0.009999999776482582;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;-0.18000000715255737;782100;-782100;100.0;782100;0.0;2.819999933242798;0;0;0;0;2;0;1.7799999713897705;38.130001068115234;52.130001068115234;40.4900016784668;Technology Services;FUBO;-0.09000000357627869;-0.41999998688697815;-0.09000000357627869;-0.41999998688697815;170.9199981689453;-15.819999694824219;124.3499984741211
51.84;60.150001525878906;0;0;0;0;0;0;"[""SpinningTop.Black""]";"[""SpinningTop.Black""]";[];-0.5199999809265137;46.81999969482422;pscrt1;0.27000001072883606;0.4000000059604645;0.27000001072883606;0.800000011920929;2.23;2.2300000190734863;80.0;0.0;0.0;0.0;60.0;20.0;0.18000000715255737;0.0;0.18000000715255737;0.09000000357627869;762300;532300;69.83;532300;22.975221633911133;55.65999984741211;0;0;0;0;0;0;1.2699999809265137;49.869998931884766;51.84000015258789;60.150001525878906;Energy Minerals;TECK;0.2199999988079071;0.20000000298023224;0.2199999988079071;0.44999998807907104;3.6700000762939453;-51.060001373291016;-43.7599983215332
58.06;64.7300033569336;0;0;0;0;0;0;"[""LongShadow.Lower""]";"[""LongShadow.Lower""]";[];3.9200000762939453;61.470001220703125;pscrt1;0.9200000166893005;0.9300000071525574;0.9200000166893005;0.800000011920929;3.94;3.940000057220459;100.0;0.0;100.0;100.0;40.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.09000000357627869;753300;388700;51.6;220900;0.0;67.0;0;0;0;0;0;0;1.4700000286102295;61.630001068115234;58.060001373291016;64.7300033569336;Technology Services;RDDT;0.5099999904632568;0.4699999988079071;0.5099999904632568;0.44999998807907104;-7.230000019073486;0.7400000095367432;-43.810001373291016
60.37;55.90999984741211;0;0;0;0;0;0;"[""SpinningTop.White""]";"[""SpinningTop.White""]";[];-0.33000001311302185;82.27999877929688;pscrt1;0.800000011920929;-0.5299999713897705;0.800000011920929;0.27000001072883606;3.28;3.2799999713897705;0.0;0.0;0.0;76.0;50.0;0.0;0.09000000357627869;-0.27000001072883606;0.09000000357627869;-0.18000000715255737;752600;-752600;100.0;248600;67.7401351928711;89.38999938964844;0;0;0;0;0;0;1.2200000286102295;47.2599983215332;60.369998931884766;55.90999984741211;Non-Energy Minerals;AEM;0.44999998807907104;-0.4000000059604645;0.44999998807907104;0.03999999910593033;57.720001220703125;-20.139999389648438;-51.349998474121094
43.22;41.59000015258789;0;0;0;0;0;0;[];[];[];-2.2300000190734863;27.139999389648438;pscrt1;-0.4000000059604645;-0.800000011920929;-0.4000000059604645;-0.6700000166893005;-4.49;-4.489999771118164;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;-0.09000000357627869;750000;-750000;100.0;750000;0.0;35.33000183105469;0;0;0;0;2;0;1.149999976158142;37.880001068115234;43.220001220703125;41.59000015258789;Technology Services;CRDO;-0.20000000298023224;-0.4000000059604645;-0.20000000298023224;-0.3799999952316284;34.040000915527344;-12.960000038146973;-16.790000915527344
55.57;64.33000183105469;0;0;0;0;0;0;[];[];[];2.4200000762939453;65.63999938964844;pscrt1;0.5299999713897705;0.5299999713897705;0.5299999713897705;0.800000011920929;2.58;2.5799999237060547;100.0;100.0;100.0;0.0;50.0;25.0;0.18000000715255737;0.0;0.18000000715255737;0.0;702500;439700;62.59;68300;0.0;89.3499984741211;0;0;0;0;0;0;1.309999942779541;59.720001220703125;55.56999969482422;64.33000183105469;Electronic Technology;WDC;0.36000001430511475;0.27000001072883606;0.36000001430511475;0.4000000059604645;-5.869999885559082;-46.33000183105469;-35.0099983215332
55.94;73.0199966430664;0;0;0;0;0;0;[];[];[];4.860000133514404;19.43000030517578;pscrt1;0.9300000071525574;0.800000011920929;0.9300000071525574;0.9300000071525574;2.06;2.059999942779541;100.0;46.0;0.0;0.0;25.0;25.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;-0.09000000357627869;701400;-487400;69.49;259600;0.0;18.600000381469727;0;0;0;0;1;0;2.2100000381469727;80.95999908447266;55.939998626708984;73.0199966430664;Transportation;ZIM;0.5600000023841858;0.49000000953674316;0.5600000023841858;0.41999998688697815;-51.130001068115234;-13.050000190734863;-12.319999694824219
52.92;61.630001068115234;0;0;0;0;0;0;[];[];[];0.3100000023841858;204.6699981689453;pscrt1;0.6700000166893005;0.9300000071525574;0.6700000166893005;0.9300000071525574;-0.32;-0.3199999928474426;0.0;0.0;0.0;100.0;50.0;50.0;0.27000001072883606;0.27000001072883606;0.27000001072883606;0.27000001072883606;682500;-682500;100.0;61700;23.339643478393555;228.3800048828125;0;0;0;0;0;0;1.5499999523162842;68.16000366210938;52.91999816894531;61.630001068115234;Electronic Technology;HON;0.4699999988079071;0.6000000238418579;0.4699999988079071;0.6000000238418579;358.2200012207031;-29.43000030517578;36.13999938964844
45.67;28.059999465942383;0;0;0;0;0;0;[];[];[];-1.940000057220459;577.7100219726562;pscrt1;-0.12999999523162842;-0.9300000071525574;-0.12999999523162842;-0.800000011920929;-20.97;-20.969999313354492;100.0;100.0;0.0;100.0;50.0;0.0;-0.27000001072883606;0.18000000715255737;-0.27000001072883606;0.18000000715255737;668700;-230500;34.47;380300;38.19822692871094;624.260009765625;0;0;0;0;0;0;1.159999966621399;30.799999237060547;45.66999816894531;28.059999465942383;Health Services;UNH;-0.20000000298023224;-0.3799999952316284;-0.20000000298023224;-0.3100000023841858;39.61000061035156;-35.540000915527344;-50.79999923706055
61.47;67.20999908447266;0;0;0;0;0;0;[];[];[];0.5400000214576721;72.9000015258789;pscrt1;0.800000011920929;0.6700000166893005;0.800000011920929;0.800000011920929;2.14;2.140000104904175;100.0;100.0;0.0;0.0;83.0;17.0;0.09000000357627869;0.0;0.09000000357627869;-0.18000000715255737;665400;416800;62.64;416800;30.46767234802246;77.88999938964844;0;0;0;0;0;0;1.5;53.16999816894531;61.470001220703125;67.20999908447266;Producer Manufacturing;JCI;0.44999998807907104;0.33000001311302185;0.44999998807907104;0.3100000023841858;52.70000076293945;-34.310001373291016;-60.369998931884766
52.6;51.40999984741211;0;1;0;0;0;0;[];[];[];-0.6600000262260437;33.33000183105469;pscrt1;0.0;-0.4000000059604645;0.0;0.12999999523162842;0.41;0.4099999964237213;100.0;0.0;0.0;0.0;67.0;33.0;0.18000000715255737;-0.27000001072883606;0.18000000715255737;-0.18000000715255737;662400;61000;9.21;344600;21.14042854309082;42.099998474121094;0;0;0;0;0;0;1.4600000381469727;42.61000061035156;52.599998474121094;51.40999984741211;Energy Minerals;EQT;0.09000000357627869;-0.3400000035762787;0.09000000357627869;-0.019999999552965164;56.439998626708984;-47.13999938964844;-31.709999084472656
53.89;67.20999908447266;0;0;0;0;0;0;"[""Engulfing.Bullish""]";"[""Engulfing.Bullish""]";[];1.809999942779541;117.95999908447266;pscrt1;0.12999999523162842;0.800000011920929;0.12999999523162842;0.800000011920929;-0.49;-0.49000000953674316;0.0;100.0;100.0;0.0;33.0;67.0;0.27000001072883606;0.0;0.27000001072883606;-0.09000000357627869;645300;-426300;66.06;9700;21.861448287963867;140.0500030517578;0;0;0;0;1;0;1.2100000381469727;59.58000183105469;53.88999938964844;67.20999908447266;Health Technology;MRK;0.20000000298023224;0.4000000059604645;0.20000000298023224;0.3499999940395355;112.58999633789062;15.90999984741211;28.559999465942383
61.9;59.97999954223633;0;1;0;0;0;0;[];[];[];-0.0;2.380000114440918;pscrt1;0.5299999713897705;0.9300000071525574;0.5299999713897705;0.9300000071525574;0.44;0.4399999976158142;100.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.0;0.18000000715255737;0.0;628600;628600;100.0;628600;0.0;2.0399999618530273;0;0;0;0;0;0;1.9600000381469727;58.81999969482422;61.900001525878906;59.97999954223633;Finance;OPEN;0.36000001430511475;0.4699999988079071;0.36000001430511475;0.4699999988079071;63.61000061035156;-34.439998626708984;-13.279999732971191
